839146;3455
845157;130
848468;5791
848468;130
848468;1354
855768;15153
855768;1122
855768;7355
855768;51104
855768;116
855768;83
855768;231
855768;1657
855768;11142
855768;8794
855768;965
863447;46
863572;393
863572;23828
863572;36178
863572;18166
863572;1730
863572;2165
863572;8172
863572;4982
863572;2138
863572;411
863572;5073
874191;46
883280;1608
883280;55
883280;6074
884046;46
886294;803
916511;120
916511;116
923068;46
923400;359
923400;116
923400;9474
923400;32620
923400;10615
923400;2017
923400;925
923400;130
925672;359
927579;130
927621;130
932900;359
932900;130
933034;130
934908;46
951394;130
952635;21958
952635;65
962945;1577
980537;116
980573;359
980575;359
980575;46119
980575;49559
980576;359
980576;525
980578;359
980578;1632
980578;862
980578;23941
980578;49780
980578;137
980578;4403
980581;359
980582;359
982000;760
982000;5411
984264;116
991679;11818
991679;5735
991679;5616
991679;45158
991679;2272
1005316;720
1005316;465
1005316;6200
1005316;55
1005316;8421
1005316;245
1005316;135
1010342;25128
1016778;720
1016778;28384
1016822;120
1016822;130
1030936;120
1030936;4958
1031403;839
1031403;359
1031403;130
1061244;46
1061553;46
1066168;341
1066168;3340
1066168;239
1066168;244
1066196;130
1081152;46
1110798;130
1113613;46
1127644;46
1145329;130
1145332;359
1171218;29040
1171218;854
1171218;15375
1171218;21838
1171218;335
1171218;5580
1223114;46
1223114;5411
1225642;7405
1225642;6366
1225642;20242
1225642;27177
1227366;61535
1229042;116
1229042;20129
1229043;10911
1229043;6583
1229043;11419
1229043;6081
1229043;15838
1229043;309
1229043;245
1229043;1001
1229043;2206
1229043;5974
1229044;10911
1229044;6583
1229044;11419
1229044;6081
1229044;15838
1229044;309
1229044;245
1229044;1001
1229044;2206
1229044;5974
1229045;10911
1229045;6583
1229045;11419
1229045;6081
1229045;15838
1229045;309
1229045;245
1229045;1001
1229045;2206
1229045;5974
1229046;10911
1229046;6583
1229046;11419
1229046;6081
1229046;15838
1229046;309
1229046;245
1229046;1001
1229046;2206
1229046;5974
1229047;10911
1229047;6583
1229047;11419
1229047;6081
1229047;15838
1229047;309
1229047;245
1229047;1001
1229047;2206
1229047;5974
1229048;10911
1229048;6583
1229048;11419
1229048;6081
1229048;15838
1229048;309
1229048;245
1229048;1001
1229048;2206
1229048;5974
1229049;10911
1229049;6583
1229049;11419
1229049;6081
1229049;15838
1229049;309
1229049;245
1229049;1001
1229049;2206
1229049;5974
1262706;3239
1262706;130
1325392;116
1325392;45841
1434985;116
1434985;12756
1434985;7242
1440225;46
1446148;46
1465730;359
1465730;116
1465730;14661
1465730;130
1481759;760
1481759;5411
1483197;130
1486741;1
1508910;46
1504717;130
1504720;46
1505516;130
1509796;130
1510642;46
1562692;130
1565808;130
1580258;46
1583638;46
1583899;456
1583899;69953
1583899;69954
1583899;11774
1584282;120
1584282;2571
1585275;69118
1585275;791
1585275;1581
1585275;14555
1586444;430
1586444;426
1586444;2180
1586444;4435
1586444;490
1586444;6931
1586549;46
1586694;116
1586874;116
1589772;438
1589789;495
1590598;359
1590598;774
1590598;8173
1590598;47003
1590598;167
1590598;5416
1590598;1423
1590598;248
1590598;1435
1590598;438
1590598;17972
1590598;5564
1590598;11810
1590598;1182
1591267;1
1591511;1
1592156;1
1592462;26696
1592462;8177
1592462;3039
1592462;7772
1592462;22164
1592462;2884
1592462;847
1592462;849
1592462;70551
1592462;2000
1592462;6351
1592462;25127
1592462;2886
1592462;6880
1592462;2233
1592462;4594
1592462;46177
1592462;85
1592462;1343
1592462;4475
1592462;30193
1592462;347
1592462;5573
1592462;4611
1592462;5721
1592462;7830
1592462;7038
1592462;2887
1592462;29869
1592462;137
1592462;2576
1592462;26706
1592462;20353
1592462;906
1592462;1
1592462;7429
1592462;70552
1592462;2883
1592462;7573
1592462;1729
1592462;1126
1592462;915
1592462;5700
1592462;8743
1592462;12515
1592462;925
1592462;981
1592462;548
1592462;20985
1592462;5580
1592462;49564
1593119;806
1593119;359
1593119;1
1593119;1091
1593119;398
1593119;48028
1593119;9535
1593119;35891
1593119;10614
1594452;1
1594452;1005
1594452;1823
1596024;1
1596024;1005
1599024;1
1599024;30502
1599024;70234
1599026;1
1599808;1
1600066;3783
1600066;1047
1600066;31982
1600066;2053
1600066;27443
1600066;15950
1600066;3481
1600066;1131
1600066;4368
1600066;1668
1600066;9798
1600066;3983
1600066;413
1600066;3135
1600066;10409
1600066;270
1600066;10068
1600066;4055
1600066;21125
1600066;849
1600066;15944
1600066;854
1600066;628
1600066;2579
1600066;11644
1600066;12716
1600066;15029
1600066;856
1600066;20242
1600066;7804
1600066;54229
1600066;1098
1600066;4248
1600066;13189
1600066;31071
1600066;6350
1600066;6313
1600066;41188
1600066;1979
1600066;8558
1600066;3042
1600066;275
1600066;465
1600066;2233
1600066;4355
1600066;14183
1600066;3756
1600066;17251
1600066;323
1600066;13716
1600066;224
1600066;5070
1600066;4089
1600066;142
1600066;71850
1600066;14416
1600066;132
1600066;867
1600066;2077
1600066;12752
1600066;71851
1600066;5049
1600066;1608
1600066;774
1600066;71852
1600066;462
1600066;620
1600066;71853
1600066;11931
1600066;228
1600066;879
1600066;12273
1600066;4343
1600066;181
1600066;1879
1600066;22802
1600066;84
1600066;71854
1600066;2189
1600066;1169
1600066;381
1600066;5156
1600066;55
1600066;30333
1600066;40467
1600066;347
1600066;1102
1600066;382
1600066;3173
1600066;2899
1600066;4010
1600066;6018
1600066;8356
1600066;54
1600066;2534
1600066;52846
1600066;31074
1600066;5895
1600066;498
1600066;2524
1600066;309
1600066;44302
1600066;3011
1600066;1970
1600066;6922
1600066;1950
1600066;4479
1600066;286
1600066;4014
1600066;3741
1600066;8729
1600066;3717
1600066;3618
1600066;11080
1600066;500
1600066;460
1600066;5999
1600066;2772
1600066;71855
1600066;11001
1600066;1943
1600066;8683
1600066;2880
1600066;71856
1600066;4250
1600066;1652
1600066;1567
1600066;65991
1600066;1788
1600066;7561
1600066;9238
1600066;245
1600066;4494
1600066;3332
1600066;7038
1600066;9477
1600066;9295
1600066;3471
1600066;4346
1600066;6301
1600066;654
1600066;12772
1600066;1188
1600066;3221
1600066;137
1600066;27987
1600066;8684
1600066;2585
1600066;71857
1600066;906
1600066;1
1600066;1065
1600066;370
1600066;71858
1600066;588
1600066;5644
1600066;2488
1600066;566
1600066;102
1600066;11260
1600066;3704
1600066;4281
1600066;35272
1600066;5299
1600066;3541
1600066;10627
1600066;761
1600066;14081
1600066;1605
1600066;3282
1600066;56538
1600066;71859
1600066;2428
1600066;4638
1600066;71860
1600066;4192
1600066;14215
1600066;4120
1600066;71861
1600066;1273
1600066;15999
1600066;54714
1600066;3517
1600066;1339
1600066;15015
1600066;71862
1600066;18378
1600066;2145
1600066;6272
1600066;15375
1600066;5648
1600066;5197
1600066;6931
1600066;958
1600066;9430
1600066;15068
1600066;26835
1600066;335
1600066;5959
1600066;23636
1600066;1731
1600066;2146
1600066;71863
1600066;8973
1600066;823
1600066;5912
1600066;3748
1600066;8743
1600066;1035
1600066;11582
1600066;7261
1600066;71864
1600066;925
1600066;11220
1600066;3153
1600066;13638
1600066;3876
1600066;5334
1600066;1949
1600066;71865
1600066;1135
1600066;660
1600066;71866
1600066;71867
1600066;5202
1600066;3523
1600066;8410
1600066;6117
1600066;71868
1600066;6118
1600066;1015
1600066;8781
1600066;2946
1600066;3942
1600066;71869
1600066;3696
1600066;71870
1600066;71871
1600066;3314
1600066;5396
1600066;572
1600066;929
1600066;33850
1600066;1920
1600066;1623
1600066;12121
1600066;8778
1601293;3239
1601293;382
1601293;10227
1601293;2515
1605316;1631
1605316;272
1605316;394
1605316;2878
1605316;5485
1605316;1851
1605316;382
1605316;24269
1605316;2899
1605316;231
1605316;700
1605316;4362
1605316;828
1605316;2515
1605316;21539
1605316;14676
1605316;242
1605316;28660
1605316;25560
1605316;19789
1605316;569
1605316;17525
1605316;2007
1605316;1974
1605316;1748
1605316;412
1605316;16331
1606820;5721
1606820;1613
1602094;39281
1602094;20306
1602094;19863
1602094;2388
1602094;335
1602094;4122
1602094;412
1602094;1812
1602094;35823
1602094;929
1607325;1552
1607348;31450
1608156;31450
1608164;5852
1608164;359
1608164;5175
1608164;25128
1608164;4947
1608164;625
1614898;1054
1615470;3552
1615470;2682
1615470;9780
1615470;508
1615470;13709
1615470;500
1615470;475
1618616;2653
1618616;906
1618616;335
1618616;2656
1618617;382
1618617;16079
1618617;196
1618617;2470
1618617;1148
1618617;335
1618920;2210
1619211;843
1619211;1032
1619211;2251
1619211;377
1619211;11254
1619211;7369
1619211;186
1619211;1762
1619211;4055
1619211;849
1619211;15819
1619211;2579
1619211;722
1619211;3108
1619211;31071
1619211;2307
1619211;33634
1619211;8146
1619211;465
1619211;2233
1619211;11402
1619211;3756
1619211;323
1619211;11734
1619211;7088
1619211;21327
1619211;3534
1619211;2310
1619211;867
1619211;3241
1619211;2685
1619211;19651
1619211;8020
1619211;1608
1619211;462
1619211;620
1619211;3788
1619211;49185
1619211;20808
1619211;3095
1619211;11931
1619211;228
1619211;10917
1619211;879
1619211;31427
1619211;74129
1619211;7605
1619211;347
1619211;382
1619211;74130
1619211;23327
1619211;2899
1619211;2862
1619211;230
1619211;231
1619211;405
1619211;12654
1619211;29867
1619211;3619
1619211;8683
1619211;355
1619211;2880
1619211;1567
1619211;2857
1619211;245
1619211;3002
1619211;3598
1619211;5643
1619211;23299
1619211;6301
1619211;7296
1619211;4979
1619211;6029
1619211;1188
1619211;137
1619211;3056
1619211;2585
1619211;906
1619211;6058
1619211;1106
1619211;445
1619211;3541
1619211;11571
1619211;264
1619211;12647
1619211;761
1619211;317
1619211;590
1619211;1180
1619211;14752
1619211;333
1619211;5161
1619211;50748
1619211;12012
1619211;50843
1619211;74131
1619211;18911
1619211;1201
1619211;5564
1619211;74132
1619211;2477
1619211;6272
1619211;2165
1619211;1902
1619211;15203
1619211;74133
1619211;335
1619211;1731
1619211;823
1619211;3748
1619211;32939
1619211;8152
1619211;9690
1619211;8871
1619211;925
1619211;1068
1619211;10109
1619211;965
1619211;15363
1619211;1948
1619211;19254
1619211;1467
1619211;2112
1619211;1319
1619211;7065
1619211;2288
1619211;44
1619211;26247
1619211;3642
1619211;32076
1619211;11308
1619211;3944
1619211;1275
1619211;1920
1619211;2419
1619941;71
1619941;7317
1619941;1668
1619941;2160
1619941;949
1619941;849
1619941;1765
1619941;6470
1619941;11916
1619941;33132
1619941;74219
1619941;12745
1619941;1657
1619941;890
1619941;6389
1619941;3308
1619941;31609
1619941;1652
1619941;1790
1619941;44202
1619941;6029
1619941;408
1619941;727
1619941;5435
1619941;1800
1619941;13556
1619941;2031
1619941;759
1619941;1918
1619941;12578
1619941;74220
1619941;9157
1619941;10433
1619941;2138
1619941;922
1619941;2541
1619941;965
1619941;412
1619941;140
1620461;10045
1620995;359
1621046;120
1621424;35365
1621424;116
1621424;5721
1621424;906
1621774;359
1621774;3332
1621774;5726
1621774;1345
1622002;2685
1622002;1707
1622034;774
1622051;8872
1622283;359
1622467;72
1622467;382
1622467;335
1622471;72
1622471;186
1622471;2516
1622471;2653
1622471;4627
1622471;11837
1622471;19532
1622471;382
1622471;4947
1622471;906
1622471;335
1622471;823
1622930;3552
1622930;10227
1622930;14821
1622930;656
1622930;263
1624341;3481
1624341;849
1624341;39758
1624341;51299
1624341;11644
1624341;24799
1624341;1098
1624341;862
1624341;2370
1624341;3859
1624341;70286
1624341;774
1624341;6889
1624341;890
1624341;2515
1624341;4850
1624341;11601
1624341;74921
1624341;348
1624341;20103
1624341;74922
1624341;11182
1624341;929
1624341;2959
1625475;628
1625475;28080
1625735;359
1625735;6063
1625735;2571
1625735;965
1625755;70234
1625853;400
1625853;1632
1625853;403
1625853;7593
1625853;13627
1625853;7597
1625853;8192
1625853;411
1626356;11837
1626356;3332
1626547;71
1626547;348
1627794;359
1627898;1665
1627898;382
1627912;3834
1627912;10810
1627912;39810
1627912;7947
1627912;1668
1627912;28937
1627912;13607
1627912;16214
1627912;39423
1627912;5304
1627912;323
1627912;12738
1627912;36318
1627912;11591
1627912;5156
1627912;26531
1627912;3815
1627912;890
1627912;23292
1627912;2515
1627912;75357
1627912;1103
1627912;3598
1627912;28973
1627912;33048
1627912;137
1627912;23933
1627912;38123
1627912;3282
1627912;1947
1627912;11356
1627912;42
1627912;2007
1627912;9632
1627912;2403
1627912;2146
1627912;26664
1627912;1974
1627912;980
1627912;21247
1627912;20785
1627912;33050
1628069;6467
1628069;382
1628069;4947
1628069;8157
1628069;22605
1628069;11813
1628125;382
1628125;4638
1628125;4853
1628149;382
1628149;335
1628756;1
1629020;2653
1629020;382
1629020;2498
1629020;823
1629152;2822
1629152;347
1629152;10047
1629152;508
1629152;500
1629152;2880
1629152;971
1629152;13967
1629571;11663
1629571;75556
1629571;41202
1629571;743
1629571;16625
1629571;116
1629571;75557
1629571;2666
1629571;69875
1629571;75558
1629571;75559
1629571;11774
1629571;5718
1629571;2515
1629571;355
1629571;5144
1629571;75560
1629571;75561
1629571;75562
1629571;11813
1629571;2275
1629571;33649
1629571;70322
1629887;84
1629887;2383
1630102;3058
1630102;2579
1630102;2000
1630102;2307
1630102;116
1630102;347
1630102;2899
1630102;4904
1630102;2524
1630102;10009
1630102;9326
1630102;567
1630102;6092
1630102;15370
1630102;1620
1630102;2178
1630321;7585
1630321;359
1630321;116
1630321;2571
1630450;1011
1630450;849
1630450;2955
1630450;7356
1630450;48019
1630450;862
1630450;6921
1630450;6100
1630450;867
1630450;3290
1630450;774
1630450;7213
1630450;8635
1630450;3760
1630450;890
1630450;700
1630450;2515
1630450;4947
1630450;6029
1630450;408
1630450;5434
1630450;12711
1630450;6807
1630450;490
1630450;3330
1630450;32008
1630450;398
1630450;8743
1630450;925
1630450;178
1630450;67801
1630450;5666
1630450;2988
1627912;8186
1633114;502
1633114;62454
1633114;76100
1633114;71039
1633114;359
1633114;15924
1633114;76101
1633114;2208
1633114;786
1633114;3163
1633114;8733
1633114;76102
1633114;12195
1633114;8259
1633114;73442
1633114;3344
1633114;76103
1633114;6252
1633114;617
1633114;7811
1633114;10142
1633114;2469
1633114;3771
1633114;32064
1633114;74220
1633114;76104
1633114;1153
1633114;70164
1633114;3378
1633114;76105
1633114;76106
1633114;8743
1633114;38032
1633114;14683
1634023;1605
1634023;31450
1634338;29751
1635101;1643
1635101;6395
1635101;3544
1635101;965
1635101;572
1635121;76358
1635159;809
1635159;2525
1635159;1712
1635159;15944
1635159;5936
1635159;19667
1635159;2653
1635159;11837
1635159;382
1635159;7637
1635159;9538
1635159;7638
1635159;2476
1635159;20100
1635159;8723
1635159;76359
1635159;4947
1635159;34911
1635159;3332
1635159;7038
1635159;137
1635159;906
1635159;10768
1635159;76360
1635159;57854
1635159;27128
1635159;4805
1635159;9791
1635159;31780
1635159;335
1635159;13575
1635159;708
1635159;8743
1635159;7640
1635159;6210
1635159;3212
1635159;4872
1635159;21138
1635159;18563
1635755;382
1635958;15029
1635958;925
1635958;625
1635958;70196
1637354;120
1637354;4904
1637354;508
1637354;15947
1637354;44370
1637354;12032
1637354;32306
1637354;791
1637354;1129
1637401;1047
1637401;8024
1637401;521
1637401;11106
1637401;11606
1637401;1605
1637401;12432
1637871;1047
1637871;76852
1637871;1007
1637871;3438
1637871;10623
1637871;1668
1637871;212
1637871;4055
1637871;3086
1637871;1508
1637871;1094
1637871;25692
1637871;10223
1637871;5888
1637871;2307
1637871;3028
1637871;465
1637871;4355
1637871;216
1637871;2682
1637871;10668
1637871;323
1637871;3757
1637871;224
1637871;10016
1637871;1607
1637871;3650
1637871;35730
1637871;35
1637871;395
1637871;4061
1637871;1608
1637871;2963
1637871;10062
1637871;381
1637871;506
1637871;11153
1637871;22844
1637871;230
1637871;231
1637871;498
1637871;2242
1637871;4904
1637871;165
1637871;39124
1637871;3339
1637871;508
1637871;3360
1637871;12756
1637871;21827
1637871;12758
1637871;15957
1637871;2524
1637871;12762
1637871;21829
1637871;4683
1637871;21175
1637871;500
1637871;460
1637871;40
1637871;2911
1637871;1675
1637871;16011
1637871;2880
1637871;7911
1637871;10860
1637871;1567
1637871;2882
1637871;44452
1637871;3069
1637871;2857
1637871;3914
1637871;4612
1637871;245
1637871;1725
1637871;7038
1637871;3346
1637871;1240
1637871;41370
1637871;906
1637871;6884
1637871;8685
1637871;20816
1637871;43742
1637871;4535
1637871;14999
1637871;25940
1637871;11606
1637871;3640
1637871;57616
1637871;1870
1637871;429
1637871;335
1637871;823
1637871;784
1637871;106
1637871;794
1637871;8743
1637871;2230
1637871;925
1637871;5164
1637871;1068
1637871;19199
1637871;1949
1637871;3780
1637871;261
1637871;2551
1637871;2850
1637871;11092
1637871;2288
1637871;2946
1637871;3021
1637871;1275
1637871;9346
1637871;1920
1637871;6196
1637904;805
1637904;359
1637904;76853
1637904;13984
1637904;26288
1637904;8453
1637904;24328
1637979;2138
1638165;3566
1638165;620
1638165;382
1638165;25886
1638165;2880
1638165;4277
1638165;8161
1638165;335
1638165;3006
1638165;20952
1638170;72
1638170;186
1638170;849
1638170;1203
1638170;6081
1638170;76857
1638170;228
1638170;382
1638170;3764
1638170;3308
1638170;4014
1638170;76858
1638170;7595
1638170;951
1638170;560
1638170;2515
1638170;7235
1638170;1567
1638170;1834
1638170;1788
1638170;245
1638170;8803
1638170;29456
1638170;6463
1638170;2144
1638170;2145
1638170;14492
1638170;335
1638170;1918
1638170;1927
1638170;106
1638170;5163
1638170;70234
1638170;1974
1638170;2080
1644005;8454
1644005;77496
1644005;212
1644005;849
1644005;72294
1644005;851
1644005;856
1644005;275
1644005;3612
1644005;863
1644005;6066
1644005;23982
1644005;18793
1644005;867
1644005;11110
1644005;18540
1644005;2822
1644005;14333
1644005;77497
1644005;882
1644005;9964
1644005;31427
1644005;28080
1644005;37
1644005;890
1644005;890
1644005;405
1644005;22534
1644005;286
1644005;24496
1644005;460
1644005;1785
1644005;37285
1644005;236
1644005;4487
1644005;13788
1644005;11517
1644005;25466
1644005;7037
1644005;1377
1644005;8187
1644005;24497
1644005;1752
1644005;77498
1644005;1188
1644005;8099
1644005;77499
1644005;137
1644005;21423
1644005;370
1644005;23933
1644005;348
1644005;36988
1644005;2830
1644005;1067
1644005;13119
1644005;373
1644005;11554
1644005;2121
1644005;1731
1644005;1918
1644005;1973
1644005;2007
1644005;16225
1644005;2086
1644005;2403
1644005;1804
1644005;26664
1644005;20884
1644005;25932
1644005;1805
1644005;71060
1644005;57665
1644005;921
1644005;11471
1644005;28997
1644005;923
1644005;15960
1644005;685
1644005;8871
1644005;178
1644005;965
1644005;21191
1644005;982
1644005;1319
1644005;20588
1644005;929
1644005;33050
1644005;49438
1644005;4407
1644313;12294
1644313;4226
1644313;7862
1644313;266
1644313;6556
1644313;5855
1644313;697
1644313;774
1644313;16085
1644313;19532
1644313;382
1644313;3173
1644313;43793
1644313;2880
1644313;37044
1644313;10641
1644313;15947
1644313;71075
1644313;26572
1644313;53177
1644313;25285
1644313;7262
1644313;2428
1644313;335
1644313;2674
1644313;4522
1646543;5155
1646543;798
1646640;807
1646640;808
1646640;72
1646640;1849
1646640;14454
1646640;3880
1646640;31901
1646640;47547
1646640;1631
1646640;1760
1646640;49
1646640;7445
1646640;2884
1646640;3239
1646640;359
1646640;6778
1646640;77952
1646640;5405
1646640;849
1646640;1329
1646640;743
1646640;77953
1646640;76
1646640;1098
1646640;4248
1646640;1139
1646640;737
1646640;465
1646640;57631
1646640;2366
1646640;3948
1646640;3534
1646640;2310
1646640;132
1646640;77954
1646640;32069
1646640;867
1646640;6225
1646640;29459
1646640;12056
1646640;1608
1646640;774
1646640;462
1646640;282
1646640;7559
1646640;2437
1646640;2432
1646640;1643
1646640;23514
1646640;85
1646640;4627
1646640;4773
1646640;229
1646640;77226
1646640;18341
1646640;1779
1646640;23327
1646640;2899
1646640;6018
1646640;54
1646640;2534
1646640;7359
1646640;478
1646640;22798
1646640;498
1646640;2524
1646640;1719
1646640;3764
1646640;3765
1646640;405
1646640;9857
1646640;4014
1646640;500
1646640;951
1646640;25172
1646640;1667
1646640;1785
1646640;560
1646640;236
1646640;77955
1646640;2911
1646640;3557
1646640;77956
1646640;1113
1646640;12710
1646640;1171
1646640;1567
1646640;3968
1646640;14278
1646640;245
1646640;15035
1646640;7038
1646640;34065
1646640;135
1646640;3471
1646640;826
1646640;77957
1646640;34890
1646640;68030
1646640;66698
1646640;34891
1646640;77958
1646640;5555
1646640;15498
1646640;1076
1646640;137
1646640;20481
1646640;2576
1646640;10428
1646640;486
1646640;12773
1646640;77386
1646640;906
1646640;971
1646640;566
1646640;567
1646640;727
1646640;16486
1646640;3541
1646640;1078
1646640;5776
1646640;4535
1646640;25940
1646640;9266
1646640;1022
1646640;2396
1646640;2135
1646640;438
1646640;14510
1646640;2227
1646640;1605
1646640;5548
1646640;5161
1646640;77959
1646640;77960
1646640;2615
1646640;77961
1646640;17994
1646640;77962
1646640;77963
1646640;77964
1646640;77965
1646640;29114
1646640;77966
1646640;4421
1646640;569
1646640;2144
1646640;2145
1646640;10419
1646640;6786
1646640;5197
1646640;6931
1646640;335
1646640;1731
1646640;2085
1646640;784
1646640;106
1646640;2873
1646640;7975
1646640;77967
1646640;794
1646640;1081
1646640;15037
1646640;9690
1646640;72768
1646640;925
1646640;3264
1646640;3876
1646640;660
1646640;7311
1646640;419
1646640;21191
1646640;59349
1646640;14640
1646640;18360
1646640;2167
1646640;3584
1646640;18387
1646640;1182
1646640;21844
1646640;4311
1646640;4631
1646640;77968
1646640;929
1646640;5621
1646640;10095
1646640;28540
1646640;1920
1646640;2419
1646640;2275
1646782;283
1646782;781
1647702;131
1647702;1445
1647702;5380
1647702;1158
1647702;382
1647702;508
1647702;19602
1647702;16079
1647702;14869
1647702;2863
1647702;1652
1647702;495
1647702;196
1647702;137
1647702;60061
1647702;5331
1647702;1800
1647702;335
1647702;43794
1647702;3117
1647702;2541
1647702;10407
1647702;10095
1647723;3783
1647723;70243
1647723;1059
1647723;30238
1647723;37048
1647723;1711
1647723;15950
1647723;2148
1647723;5768
1647723;3834
1647723;847
1647723;2512
1647723;65694
1647723;11639
1647723;36249
1647723;3307
1647723;16903
1647723;849
1647723;72294
1647723;78127
1647723;851
1647723;78128
1647723;33600
1647723;20770
1647723;2579
1647723;10658
1647723;856
1647723;78129
1647723;20388
1647723;21582
1647723;1979
1647723;11440
1647723;275
1647723;2740
1647723;4944
1647723;1012
